X1,X2,Y
1.052304609218437,0.5713426853707415,7.253381777788285
1.0721442885771544,0.5811623246492986,7.297601782438635
1.0919839679358718,0.5909819639278557,7.341615261979447
1.1118236472945893,0.6008016032064128,7.385436862405539
1.1316633266533067,0.61062124248497,7.429080279158998
1.1515030060120242,0.6204408817635271,7.4725583322263684
1.1713426853707416,0.6302605210420842,7.515883034216366
1.191182364729459,0.6400801603206413,7.559065652171998
1.2110220440881765,0.6498997995991984,7.602116763779734
1.230861723446894,0.6597194388777555,7.645046308559552
1.2507014028056114,0.6695390781563126,7.687863634551131
1.2705410821643288,0.6793587174348698,7.73057754095193
1.2903807615230463,0.6891783567134269,7.773196317110858
1.3102204408817637,0.698997995991984,7.815727778235997
1.3300601202404811,0.7088176352705411,7.858179298134973
1.3498997995991986,0.7186372745490982,7.900557839271847
1.369739478957916,0.7284569138276553,7.942869980393738
1.3895791583166335,0.7382765531062124,7.985121941953462
1.409418837675351,0.7480961923847695,8.027319609530696
1.4292585170340684,0.7579158316633267,8.06946855543318
1.4490981963927858,0.7677354709418838,8.111574058640949
1.4689378757515033,0.7775551102204409,8.153641123240043
1.4887775551102207,0.787374749498998,8.195674495477581
1.5086172344689381,0.7971943887775551,8.237678679557089
1.5284569138276556,0.8070140280561122,8.27965795228137
1.548296593186373,0.8168336673346693,8.321616376639914
1.5681362725450905,0.8266533066132264,8.363557814428608
1.587975951903808,0.8364729458917836,8.405485937981277
1.6078156312625254,0.8462925851703407,8.447404241085202
1.6276553106212428,0.8561122244488978,8.489316049146137
1.6474949899799602,0.8659318637274549,8.531224528662403
1.6673346693386777,0.875751503006012,8.57313269606229
1.6871743486973951,0.8855711422845691,8.615043425954202
1.7070140280561124,0.8953907815631262,8.656959458834626
1.7268537074148298,0.9052104208416833,8.698883408295096
1.7466933867735472,0.9150300601202405,8.740817767765806
1.7665330661322647,0.9248496993987976,8.782764916830276
1.7863727454909821,0.9346693386773547,8.824727127142683
1.8062124248496996,0.9444889779559118,8.866706567976719
1.826052104208417,0.9543086172344689,8.90870531143255
1.8458917835671345,0.964128256513026,8.950725337326245
1.865731462925852,0.9739478957915831,8.992768537784109
1.8855711422845693,0.9837675350701403,9.034836721562483
1.9054108216432868,0.9935871743486974,9.076931618112102
1.9252505010020042,1.0034068136272545,9.11905488140442
1.9450901803607217,1.0132264529058117,9.161208093536102
1.9649298597194391,1.0230460921843687,9.20339276812659
1.9847695390781566,1.032865731462926,9.245610353522489
2.004609218436874,1.0426853707414832,9.287862235821544
2.0244488977955912,1.0525050100200402,9.330149741727983
2.0442885771543087,1.0623246492985974,9.372474141250088
2.064128256513026,1.0721442885771544,9.41483665025022
2.0839679358717436,1.0819639278557116,9.457238432856569
2.103807615230461,1.0917835671342686,9.499680603745386
2.1236472945891784,1.1016032064128258,9.542164230301772
2.143486973947896,1.1114228456913828,9.584690334666549
2.1633266533066133,1.12124248496994,9.627259895676158
2.1831663326653308,1.131062124248497,9.669873850702146
2.203006012024048,1.1408817635270543,9.712533097396237
2.2228456913827657,1.1507014028056113,9.755238495346662
2.242685370741483,1.1605210420841685,9.797990867650995
2.2625250501002006,1.1703406813627255,9.840791002410409
2.282364729458918,1.1801603206412827,9.88363965414989
2.3022044088176354,1.1899799599198397,9.926537545168767
2.322044088176353,1.199799599198397,9.969485366825454
2.3418837675350703,1.209619238476954,10.012483780760231
2.3617234468937878,1.2194388777555112,10.055533420059481
2.381563126252505,1.2292585170340682,10.098634890364725
2.4014028056112227,1.2390781563126254,10.141788770929468
2.42124248496994,1.2488977955911824,10.184995615626761
2.4410821643286575,1.2587174348697396,10.228255953910136
2.460921843687375,1.2685370741482966,10.271570291730484
2.4807615230460924,1.2783567134268539,10.314939112411212
2.50060120240481,1.2881763527054109,10.358362877483923
2.5204408817635273,1.297995991983968,10.401842027486683
2.5402805611222448,1.307815631262525,10.445376982726899
2.560120240480962,1.3176352705410823,10.488968144010567
2.5799599198396796,1.3274549098196393,10.532615893339733
2.599799599198397,1.3372745490981965,10.576320594579707
2.6196392785571145,1.3470941883767535,10.62008259409763
2.639478957915832,1.3569138276553108,10.663902221373835
2.6593186372745494,1.366733466933868,10.707779789587356
2.679158316633267,1.376553106212425,10.751715596176881
2.6989979959919843,1.3863727454909822,10.795709923378375
2.7188376753507018,1.3961923847695392,10.839763038740514
2.738677354709419,1.4060120240480964,10.883875195619009
2.7585170340681366,1.4158316633266534,10.928046633650853
2.778356713426854,1.4256513026052107,10.972277579209452
2.7981963927855715,1.4354709418837677,11.016568245841569
2.818036072144289,1.445290581162325,11.060918834686918
2.8378757515030064,1.455110220440882,11.105329534881244
2.857715430861724,1.4649298597194391,11.149800523943673
2.8775551102204413,1.4747494989979961,11.194331968149049
2.8973947895791587,1.4845691382765533,11.238924022885941
2.917234468937876,1.4943887775551103,11.283576833001009
2.9370741482965936,1.5042084168336676,11.328290533130318
2.956913827655311,1.5140280561122246,11.373065248018241
2.9767535070140285,1.5238476953907818,11.41790109282443
2.996593186372746,1.5336673346693388,11.462798173419472
3.0164328657314634,1.543486973947896,11.507756586669679
3.036272545090181,1.553306613226453,11.55277642071151
3.0561122244488983,1.5631262525050102,11.597857755216081
3.0759519038076157,1.5729458917835673,11.643000661644193
3.095791583166333,1.5827655310621245,11.688205203492274
3.1156312625250506,1.5925851703406815,11.733471436529657
3.135470941883768,1.6024048096192387,11.778799409027537
3.1553106212424855,1.6122244488977957,11.824189161979957
3.175150300601203,1.622044088176353,11.869640729317194
3.1949899799599204,1.63186372745491,11.915154138111822
3.214829659318638,1.6416833667334672,11.960729408777784
3.2346693386773553,1.6515030060120242,12.006366555262755
3.2545090180360727,1.6613226452905814,12.052065585234054
3.27434869739479,1.6711422845691384,12.097826500258417
3.294188376753507,1.6809619238476956,12.143649295975818
3.3140280561122246,1.6907815631262526,12.18953396226762
3.333867735470942,1.7006012024048098,12.235480483419273
3.3537074148296595,1.7104208416833668,12.281488838277786
3.373547094188377,1.720240480961924,12.327559000404138
3.3933867735470944,1.730060120240481,12.373690938220891
3.413226452905812,1.7398797595190383,12.419884615155148
3.4330661322645293,1.7496993987975953,12.466139989777044
3.4529058116232467,1.7595190380761525,12.512457015933949
3.472745490981964,1.7693386773547095,12.55883564288056
3.4925851703406816,1.7791583166332667,12.605275815405
3.512424849699399,1.7889779559118237,12.651777473951128
3.5322645290581165,1.798797595190381,12.698340554737156
3.552104208416834,1.808617234468938,12.744964989870725
3.5719438877755514,1.8184368737474952,12.791650707460612
3.591783567134269,1.8282565130260522,12.838397631725122
3.6116232464929863,1.8380761523046094,12.885205683097327
3.6314629258517037,1.8478957915831664,12.932074778327284
3.651302605210421,1.8577154308617236,12.979004830581308
3.6711422845691386,1.8675350701402806,13.025995749538414
3.690981963927856,1.8773547094188379,13.07304744148404
3.7108216432865735,1.8871743486973949,13.12015980940114
3.730661322645291,1.896993987975952,13.167332753058753
3.7505010020040084,1.906813627254509,13.21456616909811
3.770340681362726,1.9166332665330663,13.261859951116389
3.7901803607214433,1.9264529058116233,13.309213989748194
3.8100200400801607,1.9362725450901805,13.356628172744843
3.829859719438878,1.9460921843687375,13.404102385051504
3.8496993987975956,1.9559118236472948,13.451636508882313
3.869539078156313,1.9657314629258518,13.499230423793485
3.8893787575150305,1.975551102204409,13.546884006754528
3.909218436873748,1.9853707414829662,13.5945971322176
3.9290581162324654,1.9951903807615232,13.64236967218507
3.948897795591183,2.00501002004008,13.690201496275353
3.9687374749499003,2.0148296593186372,13.738092471787077
3.9885771543086177,2.0246492985971947,13.786042463761625
4.008416833667335,2.0344689378757517,13.834051335044117
4.028256513026053,2.0442885771543087,13.882118946342864
4.04809619238477,2.0541082164328657,13.930245156287356
4.0679358717434875,2.063927855711423,13.978429821484857
4.0877755511022045,2.07374749498998,14.026672796575575
4.1076152304609215,2.083567134268537,14.074973934286557
4.127454909819639,2.093386773547094,14.123333085484232
4.147294589178356,2.1032064128256516,14.171750099225738
4.167134268537074,2.1130260521042086,14.220224822809058
4.186973947895791,2.1228456913827656,14.268757101821905
4.206813627254509,2.132665330661323,14.317346780189563
4.226653306613226,2.14248496993988,14.365993700221534
4.246492985971944,2.152304609218437,14.41469770265718
4.266332665330661,2.162124248496994,14.463458626710272
4.286172344689379,2.1719438877755515,14.512276310112581
4.306012024048096,2.1817635270541085,14.561150589156423
4.325851703406814,2.1915831663326655,14.610081298736324
4.345691382765531,2.2014028056112225,14.659068272389698
4.365531062124249,2.21122244488978,14.708111342336673
4.385370741482966,2.221042084168337,14.757210339519013
4.405210420841684,2.230861723446894,14.806365093638215
4.425050100200401,2.240681362725451,14.85557543319276
4.4448897795591185,2.2505010020040084,14.904841185514586
4.4647294589178355,2.2603206412825654,14.954162176804765
4.484569138276553,2.2701402805611224,15.003538232168433
4.50440881763527,2.2799599198396794,15.052969175648965
4.524248496993988,2.289779559118237,15.102454830261472
4.544088176352705,2.299599198396794,15.15199501802555
4.563927855711423,2.309418837675351,15.2015895599974
4.58376753507014,2.319238476953908,15.251238276301235
4.603607214428858,2.3290581162324653,15.3009409861601
4.623446893787575,2.3388777555110223,15.350697507926014
4.643286573146293,2.3486973947895793,15.40050765910954
4.66312625250501,2.3585170340681363,15.450371256408724
4.682965931863728,2.3683366733466937,15.500288115737506
4.702805611222445,2.3781563126252507,15.5502580522535
4.722645290581163,2.3879759519038077,15.600280880385291
4.74248496993988,2.3977955911823647,15.650356413859129
4.762324649298598,2.407615230460922,15.70048446572516
4.782164328657315,2.417434869739479,15.7506648483831
4.802004008016032,2.427254509018036,15.800897373607437
4.821843687374749,2.437074148296593,15.851181852572136
4.841683366733467,2.4468937875751506,15.901518095874872
4.861523046092184,2.4567134268537076,15.9519059135608
4.881362725450902,2.4665330661322646,16.00234511514587
4.901202404809619,2.4763527054108216,16.0528355096397
4.921042084168337,2.486172344689379,16.103376905568023
4.940881763527054,2.495991983967936,16.15396911099471
4.960721442885772,2.505811623246493,16.20461193354336
4.980561122244489,2.51563126252505,16.25530518041854
5.000400801603207,2.5254509018036075,16.30604865842656
5.020240480961924,2.5352705410821645,16.356842173995926
5.040080160320642,2.5450901803607215,16.407685533197395
